Doc_ID,Sentence_ID,Country,Year,Document_Name,entity_name,ner_label,qh_category,qh_sub_category,qh_exact_category
1,442,CAN,2022,Canada's National Quantum Strategy,ISED,ORG,,,
1,442,CAN,2022,Canada's National Quantum Strategy,Strategic Innovation Fund,ORG,,,
1,443,CAN,2022,Canada's National Quantum Strategy,CSA,ORG,,,
1,443,CAN,2022,Canada's National Quantum Strategy,QEYSSat,ORG,,,
1,444,CAN,2022,Canada's National Quantum Strategy,BDC,ORG,,,
1,444,CAN,2022,Canada's National Quantum Strategy,Deep Tech Venture Fund – Business Development Bank of Canada,ORG,,,
1,59,CAN,2022,Canada's National Quantum Strategy,Commercialization  Stakeholders,ORG,,,
1,6,CAN,2022,Canada's National Quantum Strategy,Government of Canada,ORG,,,
1,64,CAN,2022,Canada's National Quantum Strategy,Government of Canada,ORG,,,
1,7,CAN,2022,Canada's National Quantum Strategy,NQS,ORG,,,
1,76,CAN,2022,Canada's National Quantum Strategy,SSHRC,ORG,,,
1,76,CAN,2022,Canada's National Quantum Strategy,Social Sciences and Humanities Research Council,ORG,,,
1,79,CAN,2022,Canada's National Quantum Strategy,National Quantum Strategy,ORG,,,
1,79,CAN,2022,Canada's National Quantum Strategy,NQS,ORG,,,
1,80,CAN,2022,Canada's National Quantum Strategy,NQS,ORG,,,
1,80,CAN,2022,Canada's National Quantum Strategy,Government of Canada,ORG,,,
1,81,CAN,2022,Canada's National Quantum Strategy,Government of Canada,ORG,,,
1,83,CAN,2022,Canada's National Quantum Strategy,Canada Foundation for Innovation,ORG,,,
1,83,CAN,2022,Canada's National Quantum Strategy,Strategic Innovation Fund,ORG,,,
1,83,CAN,2022,Canada's National Quantum Strategy,SIF,ORG,,,
1,83,CAN,2022,Canada's National Quantum Strategy,CFI,ORG,,,
1,86,CAN,2022,Canada's National Quantum Strategy,NQS,ORG,,,
1,87,CAN,2022,Canada's National Quantum Strategy,Government of Canada,ORG,,,
1,90,CAN,2022,Canada's National Quantum Strategy,NQS,ORG,,,
1,92,CAN,2022,Canada's National Quantum Strategy,Government of Canada,ORG,,,
1,94,CAN,2022,Canada's National Quantum Strategy,Government of Canada,ORG,,,
1,96,CAN,2022,Canada's National Quantum Strategy,Government of Canada,ORG,,,
1,97,CAN,2022,Canada's National Quantum Strategy,NQS,ORG,,,
2,1,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government Nonlinear,ORG,,,
2,111,GER,2023,Quantum Technologies Conceptual Framework Programme,USA,ORG,,,
2,112,GER,2023,Quantum Technologies Conceptual Framework Programme,Google,ORG,,,
2,112,GER,2023,Quantum Technologies Conceptual Framework Programme,IBM,ORG,,,
2,113,GER,2023,Quantum Technologies Conceptual Framework Programme,USA,ORG,,,
2,113,GER,2023,Quantum Technologies Conceptual Framework Programme,DARPA,ORG,,,
2,113,GER,2023,Quantum Technologies Conceptual Framework Programme,NIST,ORG,,,
2,113,GER,2023,Quantum Technologies Conceptual Framework Programme,NASA,ORG,,,
2,117,GER,2023,Quantum Technologies Conceptual Framework Programme,European Union,ORG,,,
2,117,GER,2023,Quantum Technologies Conceptual Framework Programme,EU,ORG,,,
2,118,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government’s Future Package,ORG,,,
2,120,GER,2023,Quantum Technologies Conceptual Framework Programme,European Union,ORG,,,
2,124,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,15,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,179,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,181,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,183,GER,2023,Quantum Technologies Conceptual Framework Programme,Expert Commission on Research and Innovation17,ORG,,,
2,183,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,19,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,198,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,2,GER,2023,Quantum Technologies Conceptual Framework Programme,WMI,ORG,,,
2,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Janine Gückelhorn,PER,,,
2,20,GER,2023,Quantum Technologies Conceptual Framework Programme,Q.ANT,ORG,,,
2,201,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,203,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,206,GER,2023,Quantum Technologies Conceptual Framework Programme,German Aerospace Centre,ORG,,,
2,206,GER,2023,Quantum Technologies Conceptual Framework Programme,DLR,ORG,,,
2,207,GER,2023,Quantum Technologies Conceptual Framework Programme,DLR,ORG,,,
2,209,GER,2023,Quantum Technologies Conceptual Framework Programme,DTCF,ORG,,,
2,209,GER,2023,Quantum Technologies Conceptual Framework Programme,DeepTech & Climate Fonds,ORG,,,
2,209,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,210,GER,2023,Quantum Technologies Conceptual Framework Programme,theDTCF,ORG,,,
2,210,GER,2023,Quantum Technologies Conceptual Framework Programme,HTGF,ORG,,,
2,214,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,219,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,223,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,224,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,226,GER,2023,Quantum Technologies Conceptual Framework Programme,FederalGovernment,ORG,,,
2,256,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,262,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,262,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundeswehr,ORG,,,
2,262,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Armed Forces,ORG,,,
2,263,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,268,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,27,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,274,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,277,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,283,GER,2023,Quantum Technologies Conceptual Framework Programme,CEN-CENELEC Quantum Technology Focus Group,ORG,,,
2,285,GER,2023,Quantum Technologies Conceptual Framework Programme,Joint Technical Committee JTC 22,ORG,,,
2,285,GER,2023,Quantum Technologies Conceptual Framework Programme,DIN,ORG,,,
2,285,GER,2023,Quantum Technologies Conceptual Framework Programme,CEN-CENELEC,ORG,,,
2,291,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,293,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,294,GER,2023,Quantum Technologies Conceptual Framework Programme,Q.ANT,ORG,,,
2,30,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,304,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,305,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,306,GER,2023,Quantum Technologies Conceptual Framework Programme,European Union,ORG,,,
2,312,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,314,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,318,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,33,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,331,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,333,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,337,GER,2023,Quantum Technologies Conceptual Framework Programme,DLR,ORG,,,
2,338,GER,2023,Quantum Technologies Conceptual Framework Programme,"Federal Government,quantum",ORG,,,
2,338,GER,2023,Quantum Technologies Conceptual Framework Programme,Gauss Centre for Supercomputing,ORG,,,
2,340,GER,2023,Quantum Technologies Conceptual Framework Programme,DLR,ORG,,,
2,345,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,346,GER,2023,Quantum Technologies Conceptual Framework Programme,High-Tech Gründerfonds,ORG,,,
2,346,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Agency for Disruptive Innovation SPRIN-D,ORG,,,
2,346,GER,2023,Quantum Technologies Conceptual Framework Programme,DeepTech & Climate Fonds,ORG,,,
2,358,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,371,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,372,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,388,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government The Federal Government,ORG,,,
2,394,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Institute of Quantum Optics,ORG,,,
2,398,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,400,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,403,GER,2023,Quantum Technologies Conceptual Framework Programme,Digital Europe,ORG,,,
2,403,GER,2023,Quantum Technologies Conceptual Framework Programme,Horizon Europe,ORG,,,
2,405,GER,2023,Quantum Technologies Conceptual Framework Programme,QuantERA,ORG,,,
2,406,GER,2023,Quantum Technologies Conceptual Framework Programme,EU,ORG,,,
2,406,GER,2023,Quantum Technologies Conceptual Framework Programme,SAGA,ORG,,,
2,406,GER,2023,Quantum Technologies Conceptual Framework Programme,EuroQCI,ORG,,,
2,406,GER,2023,Quantum Technologies Conceptual Framework Programme,ESA,ORG,,,
2,406,GER,2023,Quantum Technologies Conceptual Framework Programme,EU Commission,ORG,,,
2,41,GER,2023,Quantum Technologies Conceptual Framework Programme,EU,ORG,,,
2,413,GER,2023,Quantum Technologies Conceptual Framework Programme,DLR,ORG,,,
2,413,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,417,GER,2023,Quantum Technologies Conceptual Framework Programme,EU,ORG,,,
2,421,GER,2023,Quantum Technologies Conceptual Framework Programme,EU,ORG,,,
2,425,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,428,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,433,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,438,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,439,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,441,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,447,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government68 The Future Strategy for Research and Innovation,ORG,,,
2,449,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,451,GER,2023,Quantum Technologies Conceptual Framework Programme,BMBF,ORG,,,
2,454,GER,2023,Quantum Technologies Conceptual Framework Programme,Gauss Centre for Supercomputing,ORG,,,
2,458,GER,2023,Quantum Technologies Conceptual Framework Programme,Cyber Security Strategy,ORG,,,
2,458,GER,2023,Quantum Technologies Conceptual Framework Programme,Cyber Security Strategy for Germany,ORG,,,
2,458,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,459,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,461,GER,2023,Quantum Technologies Conceptual Framework Programme,Cyber Security Strategy for Germany,ORG,,,
2,461,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal States,ORG,,,
2,462,GER,2023,Quantum Technologies Conceptual Framework Programme,European Cybersecurity Strategy,ORG,,,
2,462,GER,2023,Quantum Technologies Conceptual Framework Programme,Cybersecurity Strategy for Germany,ORG,,,
2,463,GER,2023,Quantum Technologies Conceptual Framework Programme,DLR,ORG,,,
2,463,GER,2023,Quantum Technologies Conceptual Framework Programme,Space Agency,ORG,,,
2,463,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,463,GER,2023,Quantum Technologies Conceptual Framework Programme,National Programme for Space and Innovation,ORG,,,
2,463,GER,2023,Quantum Technologies Conceptual Framework Programme,BMWK,ORG,,,
2,466,GER,2023,Quantum Technologies Conceptual Framework Programme,BMWK,ORG,,,
2,469,GER,2023,Quantum Technologies Conceptual Framework Programme,Ecosystem for Quantum assisted Artificial Intelligence,ORG,,,
2,472,GER,2023,Quantum Technologies Conceptual Framework Programme,Agentur für Innovation in der Cybersicherheit GmbH,ORG,,,
2,478,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Office for Information  Security,ORG,,,
2,478,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesamt für Sicherheit in der Informationstechnik,ORG,,,
2,478,GER,2023,Quantum Technologies Conceptual Framework Programme,BSI,ORG,,,
2,479,GER,2023,Quantum Technologies Conceptual Framework Programme,BSI,ORG,,,
2,480,GER,2023,Quantum Technologies Conceptual Framework Programme,IEC,ORG,,,
2,480,GER,2023,Quantum Technologies Conceptual Framework Programme,BSI,ORG,,,
2,480,GER,2023,Quantum Technologies Conceptual Framework Programme,ISO,ORG,,,
2,481,GER,2023,Quantum Technologies Conceptual Framework Programme,BSI,ORG,,,
2,481,GER,2023,Quantum Technologies Conceptual Framework Programme,IEC,ORG,,,
2,481,GER,2023,Quantum Technologies Conceptual Framework Programme,ISO,ORG,,,
2,482,GER,2023,Quantum Technologies Conceptual Framework Programme,FrodoKEM,ORG,,,
2,482,GER,2023,Quantum Technologies Conceptual Framework Programme,ISO,ORG,,,
2,484,GER,2023,Quantum Technologies Conceptual Framework Programme,NISQ,ORG,,,
2,487,GER,2023,Quantum Technologies Conceptual Framework Programme,BSI,ORG,,,
2,488,GER,2023,Quantum Technologies Conceptual Framework Programme,BSI,ORG,,,
2,488,GER,2023,Quantum Technologies Conceptual Framework Programme,NIST,ORG,,,
2,490,GER,2023,Quantum Technologies Conceptual Framework Programme,Thunderbird,ORG,,,
2,491,GER,2023,Quantum Technologies Conceptual Framework Programme,Thunderbird,ORG,,,
2,492,GER,2023,Quantum Technologies Conceptual Framework Programme,Internet Engineering Task Force,ORG,,,
2,492,GER,2023,Quantum Technologies Conceptual Framework Programme,IETF,ORG,,,
2,492,GER,2023,Quantum Technologies Conceptual Framework Programme,OpenPGP,ORG,,,
2,494,GER,2023,Quantum Technologies Conceptual Framework Programme,BSI,ORG,,,
2,496,GER,2023,Quantum Technologies Conceptual Framework Programme,European Telecommunications Standards Institute,ORG,,,
2,496,GER,2023,Quantum Technologies Conceptual Framework Programme,BSI,ORG,,,
2,496,GER,2023,Quantum Technologies Conceptual Framework Programme,ETSI,ORG,,,
2,50,GER,2023,Quantum Technologies Conceptual Framework Programme,BMWK,ORG,,,
2,500,GER,2023,Quantum Technologies Conceptual Framework Programme,BSI,ORG,,,
2,502,GER,2023,Quantum Technologies Conceptual Framework Programme,Physikalisch-Technische Bundesanstalt,ORG,,,
2,502,GER,2023,Quantum Technologies Conceptual Framework Programme,Quantum Communication Germany,ORG,,,
2,502,GER,2023,Quantum Technologies Conceptual Framework Programme,Schirmprojekt Quantenkommunikation Deutschland,ORG,,,
2,502,GER,2023,Quantum Technologies Conceptual Framework Programme,BSI,ORG,,,
2,502,GER,2023,Quantum Technologies Conceptual Framework Programme,National Metrology Institute of Germany,ORG,,,
2,502,GER,2023,Quantum Technologies Conceptual Framework Programme,PTB,ORG,,,
2,504,GER,2023,Quantum Technologies Conceptual Framework Programme,BSI,ORG,,,
2,504,GER,2023,Quantum Technologies Conceptual Framework Programme,QKD,ORG,,,
2,505,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesdruckerei GmbH Bundesdruckerei GmbH,ORG,,,
2,505,GER,2023,Quantum Technologies Conceptual Framework Programme,Maurer Electronics GmbH,ORG,,,
2,508,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesdruckerei Group,ORG,,,
2,509,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesdruckerei GmbH,ORG,,,
2,510,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesdruckerei,ORG,,,
2,512,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Ministry of Finance,ORG,,,
2,512,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Administration,ORG,,,
2,518,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Data Atlas,ORG,,,
2,518,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal AI Competence Centre,ORG,,,
2,519,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesdruckerei,ORG,,,
2,519,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesquantenallianz,ORG,,,
2,519,GER,2023,Quantum Technologies Conceptual Framework Programme,BQA,ORG,,,
2,519,GER,2023,Quantum Technologies Conceptual Framework Programme,DB Systel,ORG,,,
2,520,GER,2023,Quantum Technologies Conceptual Framework Programme,PTB,ORG,,,
2,520,GER,2023,Quantum Technologies Conceptual Framework Programme,BAM,ORG,,,
2,520,GER,2023,Quantum Technologies Conceptual Framework Programme,BQA,ORG,,,
2,521,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government,ORG,,,
2,525,GER,2023,Quantum Technologies Conceptual Framework Programme,IT,ORG,,,
2,525,GER,2023,Quantum Technologies Conceptual Framework Programme,BWI GmbH BWI GmbH,ORG,,,
2,526,GER,2023,Quantum Technologies Conceptual Framework Programme,BWI,ORG,,,
2,527,GER,2023,Quantum Technologies Conceptual Framework Programme,BWI,ORG,,,
2,528,GER,2023,Quantum Technologies Conceptual Framework Programme,BWI,ORG,,,
2,529,GER,2023,Quantum Technologies Conceptual Framework Programme,BWI,ORG,,,
2,529,GER,2023,Quantum Technologies Conceptual Framework Programme,Competence Centre Quantum Enabled Technologies’,ORG,,,
2,530,GER,2023,Quantum Technologies Conceptual Framework Programme,BWI,ORG,,,
2,531,GER,2023,Quantum Technologies Conceptual Framework Programme,BWI,ORG,,,
2,532,GER,2023,Quantum Technologies Conceptual Framework Programme,Deutsche Forschungsgemeinschaft e. V.,ORG,,,
2,532,GER,2023,Quantum Technologies Conceptual Framework Programme,DFG,ORG,,,
2,532,GER,2023,Quantum Technologies Conceptual Framework Programme,German Research Foundation,ORG,,,
2,533,GER,2023,Quantum Technologies Conceptual Framework Programme,DFG,ORG,,,
2,534,GER,2023,Quantum Technologies Conceptual Framework Programme,DFG,ORG,,,
2,535,GER,2023,Quantum Technologies Conceptual Framework Programme,DFG,ORG,,,
2,538,GER,2023,Quantum Technologies Conceptual Framework Programme,Clusters of Excellence,ORG,,,
2,539,GER,2023,Quantum Technologies Conceptual Framework Programme,European Research Area,ORG,,,
2,539,GER,2023,Quantum Technologies Conceptual Framework Programme,DFG,ORG,,,
2,54,GER,2023,Quantum Technologies Conceptual Framework Programme,BMWK,ORG,,,
2,54,GER,2023,Quantum Technologies Conceptual Framework Programme,BMBF,ORG,,,
2,541,GER,2023,Quantum Technologies Conceptual Framework Programme,DFG,ORG,,,
2,542,GER,2023,Quantum Technologies Conceptual Framework Programme,DFG,ORG,,,
2,543,GER,2023,Quantum Technologies Conceptual Framework Programme,DFG,ORG,,,
2,544,GER,2023,Quantum Technologies Conceptual Framework Programme,DFG,ORG,,,
2,546,GER,2023,Quantum Technologies Conceptual Framework Programme,QCDE,ORG,,,
2,547,GER,2023,Quantum Technologies Conceptual Framework Programme,Research Training Group,ORG,,,
2,547,GER,2023,Quantum Technologies Conceptual Framework Programme,DFG,ORG,,,
2,548,GER,2023,Quantum Technologies Conceptual Framework Programme,German Weather Service,ORG,,,
2,548,GER,2023,Quantum Technologies Conceptual Framework Programme,Deutscher Wetterdienst,ORG,,,
2,549,GER,2023,Quantum Technologies Conceptual Framework Programme,ICON,ORG,,,
2,549,GER,2023,Quantum Technologies Conceptual Framework Programme,Karlsruhe Institute of Technologe,ORG,,,
2,549,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Institut für Meteorology,ORG,,,
2,549,GER,2023,Quantum Technologies Conceptual Framework Programme,KIT,ORG,,,
2,549,GER,2023,Quantum Technologies Conceptual Framework Programme,DKRZ,ORG,,,
2,549,GER,2023,Quantum Technologies Conceptual Framework Programme,DWD,ORG,,,
2,549,GER,2023,Quantum Technologies Conceptual Framework Programme,German Climate Computing Center,ORG,,,
2,549,GER,2023,Quantum Technologies Conceptual Framework Programme,MPI-M,ORG,,,
2,55,GER,2023,Quantum Technologies Conceptual Framework Programme,BMWK,ORG,,,
2,553,GER,2023,Quantum Technologies Conceptual Framework Programme,Cyber Defence and Smart Data Research Institute,ORG,,,
2,553,GER,2023,Quantum Technologies Conceptual Framework Programme,FI,ORG,,,
2,553,GER,2023,Quantum Technologies Conceptual Framework Programme,University of the Bundeswehr Munich The FI CODE,ORG,,,
2,553,GER,2023,Quantum Technologies Conceptual Framework Programme,IBM,ORG,,,
2,556,GER,2023,Quantum Technologies Conceptual Framework Programme,FI CODE,ORG,,,
2,556,GER,2023,Quantum Technologies Conceptual Framework Programme,IBM,ORG,,,
2,556,GER,2023,Quantum Technologies Conceptual Framework Programme,Fraunhofer Society for the Promotion of Applied Research,ORG,,,
2,556,GER,2023,Quantum Technologies Conceptual Framework Programme,FhG,ORG,,,
2,556,GER,2023,Quantum Technologies Conceptual Framework Programme,IBM Q Hub,ORG,,,
2,556,GER,2023,Quantum Technologies Conceptual Framework Programme,Forschung e. V.,ORG,,,
2,559,GER,2023,Quantum Technologies Conceptual Framework Programme,Fraunhofer-Gesellschaft,ORG,,,
2,560,GER,2023,Quantum Technologies Conceptual Framework Programme,theFraunhofer-Gesellschaft,ORG,,,
2,561,GER,2023,Quantum Technologies Conceptual Framework Programme,theFraunhofer-Gesellschaft,ORG,,,
2,562,GER,2023,Quantum Technologies Conceptual Framework Programme,Fraunhofer-Gesellschaft,ORG,,,
2,563,GER,2023,Quantum Technologies Conceptual Framework Programme,Deutschland GmbH,ORG,,,
2,563,GER,2023,Quantum Technologies Conceptual Framework Programme,Fraunhofer-Gesellschaft,ORG,,,
2,565,GER,2023,Quantum Technologies Conceptual Framework Programme,IBM,ORG,,,
2,566,GER,2023,Quantum Technologies Conceptual Framework Programme,Fraunhofer-Gesellschaft,ORG,,,
2,567,GER,2023,Quantum Technologies Conceptual Framework Programme,Fraunhofer-Gesellschaft,ORG,,,
2,568,GER,2023,Quantum Technologies Conceptual Framework Programme,Fraunhofer-Gesellschaft,ORG,,,
2,571,GER,2023,Quantum Technologies Conceptual Framework Programme,FMD,ORG,,,
2,571,GER,2023,Quantum Technologies Conceptual Framework Programme,ForschungsfabrikMikroelektronik Deutschland,ORG,,,
2,573,GER,2023,Quantum Technologies Conceptual Framework Programme,Helmholtz Association of German Research Centres,ORG,,,
2,573,GER,2023,Quantum Technologies Conceptual Framework Programme,The Helmholtz Centres,ORG,,,
2,573,GER,2023,Quantum Technologies Conceptual Framework Programme,Helmholtz Quantum,ORG,,,
2,573,GER,2023,Quantum Technologies Conceptual Framework Programme,HGF,ORG,,,
2,573,GER,2023,Quantum Technologies Conceptual Framework Programme,Helmholtz-Gemeinschaft Deutscher Forschungszentren e. V.,ORG,,,
2,583,GER,2023,Quantum Technologies Conceptual Framework Programme,Helmholtz Association,ORG,,,
2,586,GER,2023,Quantum Technologies Conceptual Framework Programme,Helmholtz Association,ORG,,,
2,587,GER,2023,Quantum Technologies Conceptual Framework Programme,Helmholtz,ORG,,,
2,587,GER,2023,Quantum Technologies Conceptual Framework Programme,EU,ORG,,,
2,587,GER,2023,Quantum Technologies Conceptual Framework Programme,BMBF,ORG,,,
2,59,GER,2023,Quantum Technologies Conceptual Framework Programme,BMWK,ORG,,,
2,59,GER,2023,Quantum Technologies Conceptual Framework Programme,BMBF,ORG,,,
2,592,GER,2023,Quantum Technologies Conceptual Framework Programme,HGF,ORG,,,
2,592,GER,2023,Quantum Technologies Conceptual Framework Programme,DLR Quantum Computing Initiative,ORG,,,
2,592,GER,2023,Quantum Technologies Conceptual Framework Programme,DLR,ORG,,,
2,597,GER,2023,Quantum Technologies Conceptual Framework Programme,DLR,ORG,,,
2,598,GER,2023,Quantum Technologies Conceptual Framework Programme,DLR,ORG,,,
2,60,GER,2023,Quantum Technologies Conceptual Framework Programme,BMBF,ORG,,,
2,60,GER,2023,Quantum Technologies Conceptual Framework Programme,BMWK,ORG,,,
2,600,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Society for the Advancement of Science,ORG,,,
2,600,GER,2023,Quantum Technologies Conceptual Framework Programme,MPG,ORG,,,
2,600,GER,2023,Quantum Technologies Conceptual Framework Programme,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e. V.,ORG,,,
2,600,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Society,ORG,,,
2,601,GER,2023,Quantum Technologies Conceptual Framework Programme,Physics of Complex Systems,ORG,,,
2,601,GER,2023,Quantum Technologies Conceptual Framework Programme,MPI for Gravitational Physics,ORG,,,
2,601,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Institute,ORG,,,
2,601,GER,2023,Quantum Technologies Conceptual Framework Programme,Physics of Light,ORG,,,
2,601,GER,2023,Quantum Technologies Conceptual Framework Programme,MPI,ORG,,,
2,601,GER,2023,Quantum Technologies Conceptual Framework Programme,Quantum Optics,ORG,,,
2,602,GER,2023,Quantum Technologies Conceptual Framework Programme,Structure and Dynamics of Matter,ORG,,,
2,602,GER,2023,Quantum Technologies Conceptual Framework Programme,Multidisciplinary Natural Sciences,ORG,,,
2,602,GER,2023,Quantum Technologies Conceptual Framework Programme,Fritz Haber Institute,ORG,,,
2,602,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Institutes for Solid State Research in Stuttgart,ORG,,,
2,603,GER,2023,Quantum Technologies Conceptual Framework Programme,MPG,ORG,,,
2,604,GER,2023,Quantum Technologies Conceptual Framework Programme,MPG,ORG,,,
2,604,GER,2023,Quantum Technologies Conceptual Framework Programme,QST,ORG,,,
2,606,GER,2023,Quantum Technologies Conceptual Framework Programme,Garching,ORG,,,
2,606,GER,2023,Quantum Technologies Conceptual Framework Programme,"Heidelberg,Garching",ORG,,,
2,606,GER,2023,Quantum Technologies Conceptual Framework Programme,Stuttgart,ORG,,,
2,606,GER,2023,Quantum Technologies Conceptual Framework Programme,Halle,ORG,,,
2,606,GER,2023,Quantum Technologies Conceptual Framework Programme,MPG,ORG,,,
2,608,GER,2023,Quantum Technologies Conceptual Framework Programme,MPG,ORG,,,
2,609,GER,2023,Quantum Technologies Conceptual Framework Programme,MPG,ORG,,,
2,610,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Quantum Alliance,ORG,,,
2,610,GER,2023,Quantum Technologies Conceptual Framework Programme,MPG,ORG,,,
2,610,GER,2023,Quantum Technologies Conceptual Framework Programme,QST,ORG,,,
2,610,GER,2023,Quantum Technologies Conceptual Framework Programme,MPQA,ORG,,,
2,611,GER,2023,Quantum Technologies Conceptual Framework Programme,MPQA,ORG,,,
2,611,GER,2023,Quantum Technologies Conceptual Framework Programme,MPG,ORG,,,
2,612,GER,2023,Quantum Technologies Conceptual Framework Programme,QST,ORG,,,
2,613,GER,2023,Quantum Technologies Conceptual Framework Programme,MQV,ORG,,,
2,613,GER,2023,Quantum Technologies Conceptual Framework Programme,MPG,ORG,,,
2,614,GER,2023,Quantum Technologies Conceptual Framework Programme,Fraunhofer Gesellschaft,ORG,,,
2,614,GER,2023,Quantum Technologies Conceptual Framework Programme,MQV Association,ORG,,,
